Name,Occupation,URL
Vincent Lecomte,Dirigeant de banque,https://www.whoswho.fr/bio/vincent-lecomte_63910
Jean-François Balducchi,"Ingénieur, Directeur général",https://www.whoswho.fr/bio/jean-francois-balducchi_42392
Michel Balsan,"Ingénieur, Directeur administratif et financier",https://www.whoswho.fr/bio/michel-balsan_42399
Fabien Baunay,Directeur de sociétés,https://www.whoswho.fr/bio/fabien-baunay_42398
Béatrice Gurrey,Journaliste,https://www.whoswho.fr/bio/beatrice-gurrey_63909
Christophe Jamin,Universitaire,https://www.whoswho.fr/bio/christophe-jamin_63914
Catherine Dumas,"Fonctionnaire, Femme politique",https://www.whoswho.fr/bio/catherine-dumas_63912
François Pillet,"Avocat honoraire, Homme politique, Membre du Conseil constitutionnel",https://www.whoswho.fr/bio/francois-pillet_63905
Franciscus Verellen,"Sinologue, Membre de l'Institut",https://www.whoswho.fr/bio/franciscus-verellen_63913
Arnaud Bazire,Directeur de société,https://www.whoswho.fr/bio/arnaud-bazire_42402
Guy Serieys,Diplomate,https://www.whoswho.fr/bio/guy-serieys_63917
Thierry Frayssé,Diplomate,https://www.whoswho.fr/bio/thierry-fraysse_63920
Christophe Bezu,Dirigeant de société,https://www.whoswho.fr/bio/christophe-bezu_42418
Olivier Amoudruz-Hattu,Directeur de société,https://www.whoswho.fr/bio/olivier-amoudruz-hattu_63923
Jean-Yves Grall,Haut fonctionnaire,https://www.whoswho.fr/bio/jean-yves-grall_63925
Silvio Denz,Président de sociétés,https://www.whoswho.fr/bio/silvio-denz_63926
Eric Vochel,Dirigeant de société,https://www.whoswho.fr/bio/eric-vochel_63931
Nicolas Desbois,Directeur de société,https://www.whoswho.fr/bio/nicolas-desbois_63922
Eric Billot,Directeur de société,https://www.whoswho.fr/bio/eric-billot_42426
Laurent Bignolas,Journaliste,https://www.whoswho.fr/bio/laurent-bignolas_42423
Frédéric Lalanne,Président de société,https://www.whoswho.fr/bio/frederic-lalanne_63933
Claude Blanc,Président de société,https://www.whoswho.fr/bio/claude-blanc_42435
Françoise Vergès,Universitaire,https://www.whoswho.fr/bio/francoise-verges_63937
Gilles Marchal,Pâtissier chocolatier,https://www.whoswho.fr/bio/gilles-marchal_63942
Philippe Barbier,Président de société,https://www.whoswho.fr/bio/philippe-barbier_42420
Christophe Michalak,Chef pâtissier,https://www.whoswho.fr/bio/christophe-michalak_63936
François Dumuis,Haut fonctionnaire,https://www.whoswho.fr/bio/francois-dumuis_63941
Fabien Sudry,Préfet,https://www.whoswho.fr/bio/fabien-sudry_63932
Patrick Le Roch,Président de société,https://www.whoswho.fr/bio/patrick-le-roch_63939
Jean Eichenlaub,Président de société,https://www.whoswho.fr/bio/jean-eichenlaub_63943
Gilles Brunschwig,Directeur de société,https://www.whoswho.fr/bio/gilles-brunschwig_63938
Laurent Plantier,Dirigeant de société,https://www.whoswho.fr/bio/laurent-plantier_63949
Guillemette Payen,Président de société,https://www.whoswho.fr/bio/guillemette-payen_63962
Olivier Gupta,Haut fonctionnaire,https://www.whoswho.fr/bio/olivier-gupta_63953
Jean-François Baralon,Directeur de banque,https://www.whoswho.fr/bio/jean-francois-baralon_63946
Christophe Labarde,"Journaliste, Producteur, Réalisateur, Dirigeant de société",https://www.whoswho.fr/bio/christophe-labarde_63956
Philippe Gaertner,"Pharmacien, Président d'organisme professionnel",https://www.whoswho.fr/bio/philippe-gaertner_63971
Françoise Klein,Haut fonctionnaire,https://www.whoswho.fr/bio/francoise-klein_63957
Jean-Luc Lachaume,Haut fonctionnaire,https://www.whoswho.fr/bio/jean-luc-lachaume_63951
Jean-Louis Martin,Chercheur scientifique,https://www.whoswho.fr/bio/jean-louis-martin_63964
Pierre Breese,Président de société,https://www.whoswho.fr/bio/pierre-breese_42448
Stéphane Monceaux,Président de sociétés,https://www.whoswho.fr/bio/stephane-monceaux_63960
Constance Benqué,Dirigeante de sociétés,https://www.whoswho.fr/bio/constance-benque_42436
Alain Bentolila,"Linguiste, Universitaire",https://www.whoswho.fr/bio/alain-bentolila_42442
Delphine Darmon,Directrice de société,https://www.whoswho.fr/bio/delphine-darmon_63968
Jean-Marc Delion,Dirigeant de société,https://www.whoswho.fr/bio/jean-marc-delion_63975
Arnauld Brejon de Lavergnée,Conservateur de musée,https://www.whoswho.fr/bio/arnauld-brejon-de-lavergnee_42450
Patrice Pichet,Président de société,https://www.whoswho.fr/bio/patrice-pichet_63980
Antoine Ernoult-Dairaine,Investisseur,https://www.whoswho.fr/bio/antoine-ernoult-dairaine_63967
Werner Küchler,Restaurateur,https://www.whoswho.fr/bio/werner-kuchler_63977
Philippe Bony,Directeur audiovisuel,https://www.whoswho.fr/bio/philippe-bony_42456
Anne Levade,Universitaire,https://www.whoswho.fr/bio/anne-levade_63995
François Boucq,"Dessinateur, Scénariste de bandes dessinées",https://www.whoswho.fr/bio/francois-boucq_42466
Etienne Caniard,Administrateur général des finances publiques (E.R.),https://www.whoswho.fr/bio/etienne-caniard_63984
Arnaud de Bresson,Directeur de société,https://www.whoswho.fr/bio/arnaud-de-bresson_42453
Jean-Marc Le Roux,Dirigeant de société,https://www.whoswho.fr/bio/jean-marc-le-roux_63981
Jean-Paul Siney,"Ingénieur, Président de sociétés",https://www.whoswho.fr/bio/jean-paul-siney_63987
Sophie Boissard,Directrice de société,https://www.whoswho.fr/bio/sophie-boissard_42458
Claude Tran-Thiet,Président de société,https://www.whoswho.fr/bio/claude-tran-thiet_63985
Pierre Amidey,Contrôleur général économique et financier,https://www.whoswho.fr/bio/pierre-amidey_63991
Abderrahmane Bouchene,Editeur,https://www.whoswho.fr/bio/abderrahmane-bouchene_42463
Karol Beffa,"Compositeur, Pianiste, Universitaire",https://www.whoswho.fr/bio/karol-beffa_64015
François Le Ménahèze,Président de société,https://www.whoswho.fr/bio/francois-le-menaheze_64019
François Lavaste,Président de société,https://www.whoswho.fr/bio/francois-lavaste_64001
Jean-Michel Kandin,Directeur audiovisuel,https://www.whoswho.fr/bio/jean-michel-kandin_63997
Serge Bromberg,"Président de société, Producteur et Animateur de télévision",https://www.whoswho.fr/bio/serge-bromberg_42469
Véronique Lopez y Cabello,Directrice d'agence de presse,https://www.whoswho.fr/bio/veronique-lopez-y-cabello_64007
Hélène Reltgen,Directeur de société,https://www.whoswho.fr/bio/helene-reltgen_64020
Christian Spitz,Pédiatre,https://www.whoswho.fr/bio/christian-spitz_64021
Romain Guinier,Président de société,https://www.whoswho.fr/bio/romain-guinier_64012
Olivier Nordon,"Dirigeant de société, Agriculteur",https://www.whoswho.fr/bio/olivier-nordon_64041
Daniel Delaveau,Homme politique,https://www.whoswho.fr/bio/daniel-delaveau_64061
Manuel Tunon de Lara,"Médecin, Universitaire",https://www.whoswho.fr/bio/manuel-tunon-de-lara_64042
Sébastien Prat,Avocat,https://www.whoswho.fr/bio/sebastien-prat_64040
Maurice Vincent,"Universitaire, Homme politique",https://www.whoswho.fr/bio/maurice-vincent_64062
Olivier Duha,Président de société,https://www.whoswho.fr/bio/olivier-duha_64055
Laurent Batsch,Universitaire,https://www.whoswho.fr/bio/laurent-batsch_64059
Pierre Jaillet,"Economiste, Consultant",https://www.whoswho.fr/bio/pierre-jaillet_64057
Christian Sinicropi,Chef de cuisine,https://www.whoswho.fr/bio/christian-sinicropi_64058
Yves Brunier,"Comédien, Marionnettiste",https://www.whoswho.fr/bio/yves-brunier_42481
Frédéric Jousset,Président de société,https://www.whoswho.fr/bio/frederic-jousset_64056
Jean-François Bourg,"Universitaire, Fonctionnaire territorial",https://www.whoswho.fr/bio/jean-francois-bourg_42485
Dominique Gros,"Ingénieur, Homme politique",https://www.whoswho.fr/bio/dominique-gros_64064
Barbara Bui,Styliste,https://www.whoswho.fr/bio/barbara-bui_42483
Elizabeth Bourgine,Comédienne,https://www.whoswho.fr/bio/elizabeth-bourgine_42490
Jean-Marie Boursicot,Président de cinémathèque,https://www.whoswho.fr/bio/jean-marie-boursicot_42492
Catherine Tissot-Colle,Ancien directeur de société,https://www.whoswho.fr/bio/catherine-tissot-colle_64075
Sébastien Bouillet,Dirigeant de société,https://www.whoswho.fr/bio/sebastien-bouillet_64070
Jean-Hervé Bradol,Médecin,https://www.whoswho.fr/bio/jean-herve-bradol_42503
Philippe Zaouati,Dirigeant de société,https://www.whoswho.fr/bio/philippe-zaouati_64063
Jean-Baptiste Descroix-Vernier,Président de société,https://www.whoswho.fr/bio/jean-baptiste-descroix-vernier_64076
Corinne Delaporte,Présidente de société,https://www.whoswho.fr/bio/corinne-delaporte_64088
Rémi Féraud,Homme politique,https://www.whoswho.fr/bio/remi-feraud_64090
Jérôme Coumet,Homme politique,https://www.whoswho.fr/bio/jerome-coumet_64091
Marie-José Tulard,"Haut fonctionnaire honoraire, Avocat",https://www.whoswho.fr/bio/marie-jose-tulard_64079
Cécile de Guillebon,Dirigeant de société,https://www.whoswho.fr/bio/cecile-de-guillebon_64111
Brigitte Kuster,Femme politique,https://www.whoswho.fr/bio/brigitte-kuster_64092
Malek Boutih,"Président d'association, Homme politique",https://www.whoswho.fr/bio/malek-boutih_42496
Olivier de Brabois,Directeur de collectivités locales,https://www.whoswho.fr/bio/olivier-de-brabois_42502
Bruno Huisman,"Professeur, Directeur d'établissement d'enseignement supérieur",https://www.whoswho.fr/bio/bruno-huisman_64133
Pierre Burban,Responsable d'organismes professionnels,https://www.whoswho.fr/bio/pierre-burban_42505
Stéphane Romatet,Haut fonctionnaire,https://www.whoswho.fr/bio/stephane-romatet_64105
Laurent Beauvais,"Ingénieur de recherche, Homme politique",https://www.whoswho.fr/bio/laurent-beauvais_64108
Elisabeth Lenchener,Productrice et Réalisatrice de films,https://www.whoswho.fr/bio/elisabeth-lenchener_64112
Eric Munz,Président de sociétés,https://www.whoswho.fr/bio/eric-munz_64109
Philippe Da Costa,Dirigeant de groupe d'assurance,https://www.whoswho.fr/bio/philippe-da-costa_42515
Jean-Yves Senant,"Cadre supérieur honoraire à la SNCF, Homme politique",https://www.whoswho.fr/bio/jean-yves-senant_64123
François Lecointe,Président de société,https://www.whoswho.fr/bio/francois-lecointe_64118
Rodolphe Alexandre,Homme politique,https://www.whoswho.fr/bio/rodolphe-alexandre_64130
Laure Deroche,Femme politique,https://www.whoswho.fr/bio/laure-deroche_64170
Marc Gricourt,"Magistrat municipal, Homme politique",https://www.whoswho.fr/bio/marc-gricourt_64136
Pierre de Bausset Roquefort Duchaine d'Arbaud,Dirigeant de société,https://www.whoswho.fr/bio/pierre-de-bausset-roquefort-duchaine-d-arbaud_64115
Antoine Lefèvre,Homme politique,https://www.whoswho.fr/bio/antoine-lefevre_64152
Sylvie Gouttebaron,Directrice d'institution culturelle littéraire,https://www.whoswho.fr/bio/sylvie-gouttebaron_64155
Jean-Christophe Fromantin,"Président de société, Homme politique",https://www.whoswho.fr/bio/jean-christophe-fromantin_64124
Frédéric Daruty de Grandpré,Président de société,https://www.whoswho.fr/bio/frederic-daruty-de-grandpre_64211
Frédérik Bernard,"Dirigeant d'association sociale, Magistrat municipal",https://www.whoswho.fr/bio/frederik-bernard_64192
Marc Fiorentino,Président de société,https://www.whoswho.fr/bio/marc-fiorentino_64138
Gérard Millet,Homme politique,https://www.whoswho.fr/bio/gerard-millet_64139
Jean-Yves Courtois,Président de société,https://www.whoswho.fr/bio/jean-yves-courtois_64172
Bernard Bonne,"Médecin, Homme politique",https://www.whoswho.fr/bio/bernard-bonne_64175
Sylvain Ercoli,Hôtelier,https://www.whoswho.fr/bio/sylvain-ercoli_42519
Pascal Entremont,"Gemmologue, Artiste peintre",https://www.whoswho.fr/bio/pascal-entremont_42517
Christophe Eoche-Duval,Membre du Conseil d'Etat,https://www.whoswho.fr/bio/christophe-eoche-duval_42518
Lorenzo Gazzoletti,Président de société,https://www.whoswho.fr/bio/lorenzo-gazzoletti_64215
François Seguineau,Dirigeant de société,https://www.whoswho.fr/bio/francois-seguineau_64213
Jean-Louis Ermine,"Chercheur, Consultant",https://www.whoswho.fr/bio/jean-louis-ermine_42522
Stéphane Dambrine,"Ingénieur, Président de société",https://www.whoswho.fr/bio/stephane-dambrine_42524
Eric Danon,Diplomate,https://www.whoswho.fr/bio/eric-danon_42526
Denis Favier,Général d'armée,https://www.whoswho.fr/bio/denis-favier_64233
Laurent Beccaria,Editeur,https://www.whoswho.fr/bio/laurent-beccaria_64236
Michel Laugier,Homme politique,https://www.whoswho.fr/bio/michel-laugier_64193
Véronique Hamayon,Magistrat à la Cour des comptes,https://www.whoswho.fr/bio/veronique-hamayon_64222
Cyril Lignac,Chef de cuisine,https://www.whoswho.fr/bio/cyril-lignac_64235
Pierre-Jean Brochand,Président de société,https://www.whoswho.fr/bio/pierre-jean-brochand_64247
Sylvie d'Esclaibes,Directrice d'écoles,https://www.whoswho.fr/bio/sylvie-d-esclaibes_42528
Patrice Caine,Dirigeant de société,https://www.whoswho.fr/bio/patrice-caine_64219
Thierry Leréverend,Dirigeant de fondation,https://www.whoswho.fr/bio/thierry-lereverend_64242
Agnès Bureau-Mirat,Directrice de société,https://www.whoswho.fr/bio/agnes-bureau-mirat_64238
Olivier Cadot,"Economiste, Universitaire",https://www.whoswho.fr/bio/olivier-cadot_42537
Jérôme Halphen,Avocat,https://www.whoswho.fr/bio/jerome-halphen_64239
Arnaud Saint-Mleux,Dirigeant de banque,https://www.whoswho.fr/bio/arnaud-saint-mleux_64224
Richard Caillat,Président de société,https://www.whoswho.fr/bio/richard-caillat_42540
Thierry de L'Epine,Ecclésiastique,https://www.whoswho.fr/bio/thierry-de-l-epine_64251
Hervé Gisserot,Dirigeant de société,https://www.whoswho.fr/bio/herve-gisserot_64248
Pierre Baretti,Journaliste,https://www.whoswho.fr/bio/pierre-baretti_64249
Jean-Michel Etarian,"Ingénieur, Ancien directeur d'organisme scientifique européen",https://www.whoswho.fr/bio/jean-michel-etarian_42543
Vincent Feltesse,"Homme politique, Magistrat à la Cour des comptes, Président de société",https://www.whoswho.fr/bio/vincent-feltesse_64254
Bertrand Dacosta,Membre du Conseil d'Etat,https://www.whoswho.fr/bio/bertrand-dacosta_64264
Olivier Diaz,Avocat,https://www.whoswho.fr/bio/olivier-diaz_64262
Claire Landais,Membre du Conseil d'Etat,https://www.whoswho.fr/bio/claire-landais_64322
Edouard Geffray,Membre du Conseil d'Etat,https://www.whoswho.fr/bio/edouard-geffray_64274
Jean-Philippe Margueron,Général d'armée,https://www.whoswho.fr/bio/jean-philippe-margueron_64300
Laurent Guimier,Journaliste,https://www.whoswho.fr/bio/laurent-guimier_64290
Charles Relecom,Président de société,https://www.whoswho.fr/bio/charles-relecom_64268
Patrick Laporte,Haut fonctionnaire,https://www.whoswho.fr/bio/patrick-laporte_64285
Didier Le Bret,"Diplomate, Dirigeant de sociétés",https://www.whoswho.fr/bio/didier-le-bret_64318
Georges-Fabrice Blum,"Collaborateur ministériel, Ancien chirurgien gynécologue-obstétricien, Universitaire",https://www.whoswho.fr/bio/georges-fabrice-blum_64310
Jean-Pierre Chalus,Haut fonctionnaire,https://www.whoswho.fr/bio/jean-pierre-chalus_64287
Augustin Hoareau,Directeur audiovisuel,https://www.whoswho.fr/bio/augustin-hoareau_64321
Charles Batz de Trenquelléon,Inspecteur général des affaires sociales honoraire,https://www.whoswho.fr/bio/charles-batz-de-trenquelleon_64286
Frédéric Dassas,Conservateur général du patrimoine,https://www.whoswho.fr/bio/frederic-dassas_42548
Olivier Goulet,Contrôleur général économique et financier,https://www.whoswho.fr/bio/olivier-goulet_64281
Alain Dassas,Président de société,https://www.whoswho.fr/bio/alain-dassas_42545
Didier Calvez,Directeur de société,https://www.whoswho.fr/bio/didier-calvez_42544
Olivier Ezratty,"Ingénieur, Consultant, Auteur",https://www.whoswho.fr/bio/olivier-ezratty_42553
Jacques Dallest,Magistrat (E.R.),https://www.whoswho.fr/bio/jacques-dallest_64327
Philippe Marvillet,Général de corps d'armée de gendarmerie (2S),https://www.whoswho.fr/bio/philippe-marvillet_64336
Philippe Gravier,Président de société,https://www.whoswho.fr/bio/philippe-gravier_64325
Thierry Cammas,Directeur audiovisuel,https://www.whoswho.fr/bio/thierry-cammas_42551
Philippe Dauger,Ingénieur,https://www.whoswho.fr/bio/philippe-dauger_42555
Xavier Ronsin,Magistrat,https://www.whoswho.fr/bio/xavier-ronsin_64335
Jean-Pierre Lieb,Inspecteur général des finances,https://www.whoswho.fr/bio/jean-pierre-lieb_64323
Pierre de Villiers de Saintignon,"Général d'armée, Consultant",https://www.whoswho.fr/bio/pierre-de-villiers-de-saintignon_64344
Olivier Breuilly,Magistrat à la Cour des comptes,https://www.whoswho.fr/bio/olivier-breuilly_64324
François Orain,Président de banque,https://www.whoswho.fr/bio/francois-orain_64357
Laurent Faugérolas,Consultant,https://www.whoswho.fr/bio/laurent-faugerolas_42576
Isabelle Santenac,Commissaire aux comptes,https://www.whoswho.fr/bio/isabelle-santenac_64341
Jean-Marc Boyer,"Architecte honoraire du patrimoine, Inspecteur général honoraire de l'administration du développement durable honoraire",https://www.whoswho.fr/bio/jean-marc-boyer_64346
Stéphane Tsassis,Président de société,https://www.whoswho.fr/bio/stephane-tsassis_64348
Dominique Farrugia,"Comédien, Producteur et Réalisateur de films",https://www.whoswho.fr/bio/dominique-farrugia_42571
Jean-Paul Favand,"Antiquaire, Président de société",https://www.whoswho.fr/bio/jean-paul-favand_42585
Benoît Louvet,Dirigeant de société,https://www.whoswho.fr/bio/benoit-louvet_64347
Emmanuel Delmas,Evêque,https://www.whoswho.fr/bio/emmanuel-delmas_64363
Sylvie Morabia,Avocate,https://www.whoswho.fr/bio/sylvie-morabia_64360
Philippe Faure-Brac,"Restaurateur, Sommelier",https://www.whoswho.fr/bio/philippe-faure-brac_42581
Eric Chevallier,Diplomate,https://www.whoswho.fr/bio/eric-chevallier_64351
